level,file,issue,metric,n
CIR,2024_SEE_DIP_FED_RP_NAL_CIR.csv,value_mismatch,NUM_VOTOS_NULOS,4
CIR,2024_SEE_DIP_FED_RP_NAL_CIR.csv,value_mismatch,NUM_VOTOS_VALIDOS,4
CIR,2024_SEE_DIP_FED_RP_NAL_CIR.csv,value_mismatch,TOTAL_VOTOS,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,ACTAS_CASILLA_MEC,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,CASILLAS,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,LISTA_NOMINAL,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,MC,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,MORENA,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,NUM_VOTOS_CAN_NREG,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,NUM_VOTOS_NULOS,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,NUM_VOTOS_VALIDOS,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,PAN,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,PRD,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,PRI,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,PT,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,PVEM,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,SECCIONES,4
DIS,2024_SEE_SEN_FED_RP_NAL_DISPP.csv,missing_in_csv,TOTAL_VOTOS,4
MUN,2024_SEE_SEN_FED_RP_NAL_MUN.csv,value_mismatch,PAN_PRD,4
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,value_mismatch,PAN_PRD,4
CIR,2024_SEE_DIP_FED_RP_NAL_CIR.csv,value_mismatch,MC,3
CIR,2024_SEE_DIP_FED_RP_NAL_CIR.csv,value_mismatch,NUM_VOTOS_CAN_NREG,3
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,value_mismatch,PAN,3
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,value_mismatch,PRD,3
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,value_mismatch,PRI,3
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,ACTAS_CASILLA_MEC,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,CASILLAS,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,DISTRITOS,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,LISTA_NOMINAL,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,MC,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,MORENA,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,MUNICIPIOS,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,NUM_VOTOS_CAN_NREG,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,NUM_VOTOS_NULOS,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,NUM_VOTOS_VALIDOS,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,PAN,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,PRD,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,PRI,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,PT,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,PVEM,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,SECCIONES,2
ENT,2024_SEE_DIP_FED_RP_NAL_ENTPP.csv,missing_in_csv,TOTAL_VOTOS,2
ENT,2024_SEE_SEN_FED_MR_NAL_ENTCAND.csv,missing_in_warehouse,PAN_PRI_PRD,2
MUN,2024_SEE_SEN_FED_RP_NAL_MUN.csv,value_mismatch,PRI_PRD,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,MC,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,MORENA,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,NUM_VOTOS_CAN_NREG,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,NUM_VOTOS_NULOS,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,NUM_VOTOS_VALIDOS,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN_PRD,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN_PRI,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN_PRI_PRD,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PRD,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PRI,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PRI_PRD,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PT,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PT_MORENA,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM_MORENA,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM_PT,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM_PT_MORENA,2
SEC,2024_SEE_DIP_FED_RP_NAL_SEC.csv,missing_in_warehouse,TOTAL_VOTOS,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,MC,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,MORENA,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,NUM_VOTOS_CAN_NREG,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,NUM_VOTOS_NULOS,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,NUM_VOTOS_VALIDOS,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN_PRD,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN_PRI,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PAN_PRI_PRD,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PRD,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PRI,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PRI_PRD,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PT,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PT_MORENA,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM_MORENA,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM_PT,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,PVEM_PT_MORENA,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,missing_in_warehouse,TOTAL_VOTOS,2
SEC,2024_SEE_SEN_FED_RP_NAL_SEC.csv,value_mismatch,PRI_PRD,2
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,ACTAS_CASILLA_MEC,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,CAND_IND1,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,CAND_IND2,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,CASILLAS,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,LISTA_NOMINAL,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,MC,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,MORENA,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,NUM_VOTOS_CAN_NREG,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,NUM_VOTOS_NULOS,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,NUM_VOTOS_VALIDOS,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PAN,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PAN_PRI_PRD,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PRD,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PRI,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PT,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PVEM,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,PVEM_PT_MORENA,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,SECCIONES,1
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,missing_in_csv,TOTAL_VOTOS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENT.csv,missing_in_warehouse,PT_MORENA,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENT.csv,missing_in_warehouse,PVEM_MORENA,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENT.csv,missing_in_warehouse,PVEM_PT,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENT.csv,missing_in_warehouse,PVEM_PT_MORENA,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,ACTAS_CASILLA_MEC,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,CAND_IND1,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,CAND_IND2,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,CASILLAS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,DISTRITOS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,LISTA_NOMINAL,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,MC,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,MORENA,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,MUNICIPIOS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,NUM_VOTOS_CAN_NREG,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,NUM_VOTOS_NULOS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,NUM_VOTOS_VALIDOS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PAN,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PAN_PRI_PRD,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PRD,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PRI,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PT,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PVEM,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,PVEM_PT_MORENA,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,SECCIONES,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_csv,TOTAL_VOTOS,1
ENT,2024_SEE_DIP_FED_MR_NAL_ENTCAND.csv,missing_in_warehouse,PVEM_PT_MORENA,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PAN_PRD,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PAN_PRI,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PAN_PRI_PRD,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PRI_PRD,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PT_MORENA,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PVEM_MORENA,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PVEM_PT,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENT.csv,missing_in_warehouse,PVEM_PT_MORENA,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENTCAND.csv,value_mismatch,PAN,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENTCAND.csv,value_mismatch,PRD,1
ENT,2024_SEE_SEN_FED_MR_NAL_ENTCAND.csv,value_mismatch,PRI,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,MC,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,MORENA,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PAN,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PAN_PRD,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PAN_PRI,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PAN_PRI_PRD,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PRD,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PRI,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PRI_PRD,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PT,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PT_MORENA,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PVEM,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PVEM_MORENA,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PVEM_PT,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,PVEM_PT_MORENA,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_DIP_FED_MR_NAL.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,MC,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,MORENA,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PAN,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PAN_PRI_PRD,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PRD,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PRI,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PT,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PVEM,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,PVEM_PT_MORENA,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_DIP_FED_MR_NALCAND.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,MC,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,MORENA,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,PAN,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,PRD,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,PRI,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,PT,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,PVEM,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_DIP_FED_MR_NALPP.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,MC,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,MORENA,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,PAN,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,PRD,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,PRI,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,PT,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,PVEM,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_DIP_FED_RP_NALPP.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_PRE_NAL.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_PRE_NAL.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_PRE_NAL.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_PRE_NAL.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_PRE_NALCAND.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_PRE_NALCAND.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_PRE_NALCAND.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_PRE_NALCAND.csv,value_mismatch,PAN_PRI_PRD,1
NAL,2024_SEE_PRE_NALCAND.csv,value_mismatch,PVEM_PT_MORENA,1
NAL,2024_SEE_PRE_NALCAND.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,MORENA,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,PAN,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,PRD,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,PRI,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,PT,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,PVEM,1
NAL,2024_SEE_PRE_NALPP.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,MC,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,MORENA,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PAN,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PAN_PRD,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PAN_PRI,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PAN_PRI_PRD,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PRD,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PRI,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PRI_PRD,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PT,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PT_MORENA,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PVEM,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PVEM_MORENA,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PVEM_PT,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,PVEM_PT_MORENA,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_SEN_FED_MR_NAL.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,MC,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,MORENA,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PAN,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PAN_PRI_PRD,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PRD,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PRI,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PT,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PVEM,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,PVEM_PT_MORENA,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_SEN_FED_MR_NALCAND.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,CASILLAS,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,DISTRITOS,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,MC,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,MORENA,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,MUNICIPIOS,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,NUM_VOTOS_CAN_NREG,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,NUM_VOTOS_NULOS,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,NUM_VOTOS_VALIDOS,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,PAN,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,PRD,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,PRI,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,PT,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,PVEM,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,SECCIONES,1
NAL,2024_SEE_SEN_FED_MR_NALPP.csv,value_mismatch,TOTAL_VOTOS,1
NAL,2024_SEE_SEN_FED_RP_NALPP.csv,value_mismatch,CASILLAS,1
