"gaceta_vote_id","party_key","vote_choice","ordinal","deputy_name","vote_display","tile_number","x","y","tooltip"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",14,"Domínguez Domínguez César A.","No",14,14,-1,"<b>Domínguez Domínguez César A.</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 14"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",15,"Espinoza Eguia Juan Francisco","No",15,15,-1,"<b>Espinoza Eguia Juan Francisco</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 15"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",16,"González González Ana Isabel","No",16,16,-1,"<b>González González Ana Isabel</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 16"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",17,"GUERRA CASTILLO MARCELA","No",17,17,-1,"<b>GUERRA CASTILLO MARCELA</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 17"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",18,"Guerrero Esquivel Fuensanta G.","No",18,18,-1,"<b>Guerrero Esquivel Fuensanta G.</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 18"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",19,"Gutiérrez Arroyo Hugo Eduardo","No",19,19,-1,"<b>Gutiérrez Arroyo Hugo Eduardo</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 19"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",20,"Gutiérrez Mancilla Carlos Eduardo","No",20,20,-1,"<b>Gutiérrez Mancilla Carlos Eduardo</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 20"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",21,"Jasso Nieto Ofelia Socorro","No",21,21,-1,"<b>Jasso Nieto Ofelia Socorro</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 21"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",22,"Lara Calderón Emilio","No",22,22,-1,"<b>Lara Calderón Emilio</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 22"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",23,"Martínez García Verónica","No",23,23,-1,"<b>Martínez García Verónica</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 23"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",24,"Meléndez Ortega Juan Antonio","No",24,24,-1,"<b>Meléndez Ortega Juan Antonio</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 24"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",25,"Moreira Valdez Rubén Ignacio","No",25,1,-2,"<b>Moreira Valdez Rubén Ignacio</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 25"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",26,"Moreno de Haro Juan","No",26,2,-2,"<b>Moreno de Haro Juan</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 26"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",27,"Navarro Acevedo Nadia","No",27,3,-2,"<b>Navarro Acevedo Nadia</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 27"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",28,"Ortiz González Graciela","No",28,4,-2,"<b>Ortiz González Graciela</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 28"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",29,"Palma César Víctor Samuel","No",29,5,-2,"<b>Palma César Víctor Samuel</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 29"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",30,"Piñón Rivera Lorena","No",30,6,-2,"<b>Piñón Rivera Lorena</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 30"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",31,"Rejón Lara Ariana del Rocío","No",31,7,-2,"<b>Rejón Lara Ariana del Rocío</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 31"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",32,"Ruiz Moreno Laura Ivonne","No",32,8,-2,"<b>Ruiz Moreno Laura Ivonne</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 32"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",33,"Sánchez Sánchez Luis Gerardo","No",33,9,-2,"<b>Sánchez Sánchez Luis Gerardo</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 33"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",34,"Suárez Licona Emilio","No",34,10,-2,"<b>Suárez Licona Emilio</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 34"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",35,"Yañez Cuellar Arturo","No",35,11,-2,"<b>Yañez Cuellar Arturo</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 35"
"GACETA_L66_TABLA1OR1_2","PRI","Contra",36,"Zamora Gastélum Mario","No",36,12,-2,"<b>Zamora Gastélum Mario</b><br>Partido: PRI<br>Voto: No<br>Orden en la fuente: 36"
"GACETA_L66_TABLA1OR1_2","PT","Favor",1,"Aguilar Gil Lilia","Sí",1,1,-1,"<b>Aguilar Gil Lilia</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 1"
"GACETA_L66_TABLA1OR1_2","PT","Favor",2,"Aguilar López José Alejandro","Sí",2,2,-1,"<b>Aguilar López José Alejandro</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 2"
"GACETA_L66_TABLA1OR1_2","PT","Favor",3,"Albores Gleason Roberto Armando","Sí",3,3,-1,"<b>Albores Gleason Roberto Armando</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 3"
"GACETA_L66_TABLA1OR1_2","PT","Favor",4,"Barreras Samaniego Diana Karina","Sí",4,4,-1,"<b>Barreras Samaniego Diana Karina</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 4"
"GACETA_L66_TABLA1OR1_2","PT","Favor",5,"Benavides Castañeda José Alberto","Sí",5,5,-1,"<b>Benavides Castañeda José Alberto</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 5"
"GACETA_L66_TABLA1OR1_2","PT","Favor",6,"Bernal Martínez Mary Carmen","Sí",6,6,-1,"<b>Bernal Martínez Mary Carmen</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 6"
"GACETA_L66_TABLA1OR1_2","PT","Favor",7,"Corral Ordóñez Jesús Roberto","Sí",7,7,-1,"<b>Corral Ordóñez Jesús Roberto</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 7"
"GACETA_L66_TABLA1OR1_2","PT","Favor",8,"Cruz Jiménez Martha Aracely","Sí",8,8,-1,"<b>Cruz Jiménez Martha Aracely</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 8"
"GACETA_L66_TABLA1OR1_2","PT","Favor",9,"Díaz Luis Armando","Sí",9,9,-1,"<b>Díaz Luis Armando</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 9"
"GACETA_L66_TABLA1OR1_2","PT","Favor",10,"De la Luz Rivas María Isidra","Sí",10,10,-1,"<b>De la Luz Rivas María Isidra</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 10"
"GACETA_L66_TABLA1OR1_2","PT","Favor",11,"Del Muro García Ana Luisa","Sí",11,11,-1,"<b>Del Muro García Ana Luisa</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 11"
"GACETA_L66_TABLA1OR1_2","PT","Favor",12,"Durán Alarcón Greycy Marian","Sí",12,12,-1,"<b>Durán Alarcón Greycy Marian</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 12"
"GACETA_L66_TABLA1OR1_2","PT","Favor",13,"Elizondo Guerra Olga Juliana","Sí",13,13,-1,"<b>Elizondo Guerra Olga Juliana</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 13"
"GACETA_L66_TABLA1OR1_2","PT","Favor",14,"Espinosa Ramos Francisco Amadeo","Sí",14,14,-1,"<b>Espinosa Ramos Francisco Amadeo</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 14"
"GACETA_L66_TABLA1OR1_2","PT","Favor",15,"Galindo Alarcón Patricia","Sí",15,15,-1,"<b>Galindo Alarcón Patricia</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 15"
"GACETA_L66_TABLA1OR1_2","PT","Favor",16,"Garay Loredo Irma Yordana","Sí",16,16,-1,"<b>Garay Loredo Irma Yordana</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 16"
"GACETA_L66_TABLA1OR1_2","PT","Favor",17,"García García Margarita","Sí",17,17,-1,"<b>García García Margarita</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 17"
"GACETA_L66_TABLA1OR1_2","PT","Favor",18,"García Hernández Jesús Fernando","Sí",18,18,-1,"<b>García Hernández Jesús Fernando</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 18"
"GACETA_L66_TABLA1OR1_2","PT","Favor",19,"Gloria López José","Sí",19,19,-1,"<b>Gloria López José</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 19"
"GACETA_L66_TABLA1OR1_2","PT","Favor",20,"Gómez Alarcón Amarante Gonzalo","Sí",20,20,-1,"<b>Gómez Alarcón Amarante Gonzalo</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 20"
"GACETA_L66_TABLA1OR1_2","PT","Favor",21,"González Soto Santiago","Sí",21,21,-1,"<b>González Soto Santiago</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 21"
"GACETA_L66_TABLA1OR1_2","PT","Favor",22,"Herrera Natividad Olga Lidia","Sí",22,22,-1,"<b>Herrera Natividad Olga Lidia</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 22"
"GACETA_L66_TABLA1OR1_2","PT","Favor",23,"León Rosas Rosalía","Sí",23,23,-1,"<b>León Rosas Rosalía</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 23"
"GACETA_L66_TABLA1OR1_2","PT","Favor",24,"López Carrillo Vanessa","Sí",24,24,-1,"<b>López Carrillo Vanessa</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 24"
"GACETA_L66_TABLA1OR1_2","PT","Favor",25,"López Ruíz José Antonio","Sí",25,1,-2,"<b>López Ruíz José Antonio</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 25"
"GACETA_L66_TABLA1OR1_2","PT","Favor",26,"López Sánchez José Alejandro","Sí",26,2,-2,"<b>López Sánchez José Alejandro</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 26"
"GACETA_L66_TABLA1OR1_2","PT","Favor",27,"Manzanilla Téllez Emilio","Sí",27,3,-2,"<b>Manzanilla Téllez Emilio</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 27"
"GACETA_L66_TABLA1OR1_2","PT","Favor",28,"Martínez Arango Betzabé","Sí",28,4,-2,"<b>Martínez Arango Betzabé</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 28"
"GACETA_L66_TABLA1OR1_2","PT","Favor",29,"Martínez Ruiz Maribel","Sí",29,5,-2,"<b>Martínez Ruiz Maribel</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 29"
"GACETA_L66_TABLA1OR1_2","PT","Favor",30,"Martínez Ventura Luis Enrique","Sí",30,6,-2,"<b>Martínez Ventura Luis Enrique</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 30"
"GACETA_L66_TABLA1OR1_2","PT","Favor",31,"Mejía Berdeja Ricardo Sóstenes","Sí",31,7,-2,"<b>Mejía Berdeja Ricardo Sóstenes</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 31"
"GACETA_L66_TABLA1OR1_2","PT","Favor",32,"Merino Escamilla Nora Yessica","Sí",32,8,-2,"<b>Merino Escamilla Nora Yessica</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 32"
"GACETA_L66_TABLA1OR1_2","PT","Favor",33,"Montalvo Luna José Luis","Sí",33,9,-2,"<b>Montalvo Luna José Luis</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 33"
"GACETA_L66_TABLA1OR1_2","PT","Favor",34,"Morelos Rodríguez Carlos","Sí",34,10,-2,"<b>Morelos Rodríguez Carlos</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 34"
"GACETA_L66_TABLA1OR1_2","PT","Favor",35,"Moreno Hernández Brígido Ramiro","Sí",35,11,-2,"<b>Moreno Hernández Brígido Ramiro</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 35"
"GACETA_L66_TABLA1OR1_2","PT","Favor",36,"Nuñez Monreal Magdalena del Socorro","Sí",36,12,-2,"<b>Nuñez Monreal Magdalena del Socorro</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 36"
"GACETA_L66_TABLA1OR1_2","PT","Favor",37,"Olivares Mejía Gerardo","Sí",37,13,-2,"<b>Olivares Mejía Gerardo</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 37"
"GACETA_L66_TABLA1OR1_2","PT","Favor",38,"Ortiz Rodríguez Jorge Armando","Sí",38,14,-2,"<b>Ortiz Rodríguez Jorge Armando</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 38"
"GACETA_L66_TABLA1OR1_2","PT","Favor",39,"Rojo Pimentel Ana Karina","Sí",39,15,-2,"<b>Rojo Pimentel Ana Karina</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 39"
"GACETA_L66_TABLA1OR1_2","PT","Favor",40,"Sandoval Flores Reginaldo","Sí",40,16,-2,"<b>Sandoval Flores Reginaldo</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 40"
"GACETA_L66_TABLA1OR1_2","PT","Favor",41,"Santiago Pineda Wblester","Sí",41,17,-2,"<b>Santiago Pineda Wblester</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 41"
"GACETA_L66_TABLA1OR1_2","PT","Favor",42,"Sánchez González José Luis","Sí",42,18,-2,"<b>Sánchez González José Luis</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 42"
"GACETA_L66_TABLA1OR1_2","PT","Favor",43,"Téllez Marín José Luis","Sí",43,19,-2,"<b>Téllez Marín José Luis</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 43"
"GACETA_L66_TABLA1OR1_2","PT","Favor",44,"Vázquez Calixto Javier","Sí",44,20,-2,"<b>Vázquez Calixto Javier</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 44"
"GACETA_L66_TABLA1OR1_2","PT","Favor",45,"Vázquez García Dionicia","Sí",45,21,-2,"<b>Vázquez García Dionicia</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 45"
"GACETA_L66_TABLA1OR1_2","PT","Favor",46,"VAZQUEZ GONZALEZ PEDRO","Sí",46,22,-2,"<b>VAZQUEZ GONZALEZ PEDRO</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 46"
"GACETA_L66_TABLA1OR1_2","PT","Favor",47,"Vázquez Ruíz Miriam de los Angeles","Sí",47,23,-2,"<b>Vázquez Ruíz Miriam de los Angeles</b><br>Partido: PT<br>Voto: Sí<br>Orden en la fuente: 47"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",1,"Acosta Islas Anabel","Sí",1,1,-1,"<b>Acosta Islas Anabel</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 1"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",2,"Aguas Atlahua Benito","Sí",2,2,-1,"<b>Aguas Atlahua Benito</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 2"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",3,"Alatriste Cantú Adolfo","Sí",3,3,-1,"<b>Alatriste Cantú Adolfo</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 3"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",4,"Astudillo Suárez Ricardo","Sí",4,4,-1,"<b>Astudillo Suárez Ricardo</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 4"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",5,"Avila Villegas Eruviel","Sí",5,5,-1,"<b>Avila Villegas Eruviel</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 5"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",6,"Avilés Álvarez Alejandro","Sí",6,6,-1,"<b>Avilés Álvarez Alejandro</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 6"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",7,"Bautista Villegas Oscar","Sí",7,7,-1,"<b>Bautista Villegas Oscar</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 7"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",8,"Benavides Cobos Gabriela","Sí",8,8,-1,"<b>Benavides Cobos Gabriela</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 8"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",9,"Bolaños Cacho Cué Raúl","Sí",9,9,-1,"<b>Bolaños Cacho Cué Raúl</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 9"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",10,"Braña Mojica José","Sí",10,10,-1,"<b>Braña Mojica José</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 10"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",11,"Cabrera Lagunas Ma. del Carmen","Sí",11,11,-1,"<b>Cabrera Lagunas Ma. del Carmen</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 11"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",12,"Canturosas Villarreal Carlos Enrique","Sí",12,12,-1,"<b>Canturosas Villarreal Carlos Enrique</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 12"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",13,"Carbajal Méndez Liliana","Sí",13,13,-1,"<b>Carbajal Méndez Liliana</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 13"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",14,"Carrillo Soberanis Juan Luis","Sí",14,14,-1,"<b>Carrillo Soberanis Juan Luis</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 14"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",15,"Cota Cárdenas Manuel Alejandro","Sí",15,15,-1,"<b>Cota Cárdenas Manuel Alejandro</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 15"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",16,"Cruz Peláez Fatima Almendra","Sí",16,16,-1,"<b>Cruz Peláez Fatima Almendra</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 16"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",17,"Cuanalo Araujo Jesús Martín","Sí",17,17,-1,"<b>Cuanalo Araujo Jesús Martín</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 17"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",18,"De la Garza Villarreal Héctor Alfonso","Sí",18,18,-1,"<b>De la Garza Villarreal Héctor Alfonso</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 18"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",19,"De la Mora Torreblanca Marco Antonio","Sí",19,19,-1,"<b>De la Mora Torreblanca Marco Antonio</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 19"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",20,"De los Santos Flores Casandra Prisilla","Sí",20,20,-1,"<b>De los Santos Flores Casandra Prisilla</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 20"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",21,"Delgado Carrillo Felipe Miguel","Sí",21,21,-1,"<b>Delgado Carrillo Felipe Miguel</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 21"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",22,"Durán Reveles José Luis","Sí",22,22,-1,"<b>Durán Reveles José Luis</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 22"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",23,"Espino Suárez Mayra","Sí",23,23,-1,"<b>Espino Suárez Mayra</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 23"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",24,"Fernández Cruz Nayeli Arlen","Sí",24,24,-1,"<b>Fernández Cruz Nayeli Arlen</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 24"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",25,"Fernández Martínez José Luis","Sí",25,1,-2,"<b>Fernández Martínez José Luis</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 25"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",26,"Fonseca Galicia Celia Esther","Sí",26,2,-2,"<b>Fonseca Galicia Celia Esther</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 26"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",27,"Gaitán Díaz María Graciela","Sí",27,3,-2,"<b>Gaitán Díaz María Graciela</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 27"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",28,"Gali López José Antonio","Sí",28,4,-2,"<b>Gali López José Antonio</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 28"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",29,"Gallardo García Fausto","Sí",29,5,-2,"<b>Gallardo García Fausto</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 29"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",30,"Gallardo Juárez Ricardo","Sí",30,6,-2,"<b>Gallardo Juárez Ricardo</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 30"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",31,"González Flandez Deliamaría","Sí",31,7,-2,"<b>González Flandez Deliamaría</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 31"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",32,"Guevara Garza Carlos Alberto","Sí",32,8,-2,"<b>Guevara Garza Carlos Alberto</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 32"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",33,"Hernández Pérez José Luis","Sí",33,9,-2,"<b>Hernández Pérez José Luis</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 33"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",34,"Hernández Rodríguez Blanca Estela","Sí",34,10,-2,"<b>Hernández Rodríguez Blanca Estela</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 34"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",35,"Herrera Borunda Javier Octavio","Sí",35,11,-2,"<b>Herrera Borunda Javier Octavio</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 35"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",36,"Huerta Romero Azucena","Sí",36,12,-2,"<b>Huerta Romero Azucena</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 36"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",37,"Licerio Valdés Hilda Magdalena","Sí",37,13,-2,"<b>Licerio Valdés Hilda Magdalena</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 37"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",38,"Lomelí Robles Ana María","Sí",38,14,-2,"<b>Lomelí Robles Ana María</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 38"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",39,"López Hernández Mario Alberto","Sí",39,15,-2,"<b>López Hernández Mario Alberto</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 39"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",40,"Madrazo Silva Carlos Arturo","Sí",40,16,-2,"<b>Madrazo Silva Carlos Arturo</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 40"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",41,"Madrid Pérez Ricardo","Sí",41,17,-2,"<b>Madrid Pérez Ricardo</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 41"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",42,"Marín Rangel Iván","Sí",42,18,-2,"<b>Marín Rangel Iván</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 42"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",43,"Mendoza Mondragón María Luisa","Sí",43,19,-2,"<b>Mendoza Mondragón María Luisa</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 43"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",44,"Miranda Barrera Luis Enrique","Sí",44,20,-2,"<b>Miranda Barrera Luis Enrique</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 44"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",45,"Nava García María del Carmen","Sí",45,21,-2,"<b>Nava García María del Carmen</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 45"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",46,"Núñez Aguilar Ernesto","Sí",46,22,-2,"<b>Núñez Aguilar Ernesto</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 46"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",47,"Noyola Cervantes Ma. Leonor","Sí",47,23,-2,"<b>Noyola Cervantes Ma. Leonor</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 47"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",48,"Pedroza Jiménez Héctor","Sí",48,24,-2,"<b>Pedroza Jiménez Héctor</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 48"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",49,"Pinete Vargas María del Carmen","Sí",49,1,-3,"<b>Pinete Vargas María del Carmen</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 49"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",50,"Pérez Cuellar Alejandro","Sí",50,2,-3,"<b>Pérez Cuellar Alejandro</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 50"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",51,"Puente Salas Carlos Alberto","Sí",51,3,-3,"<b>Puente Salas Carlos Alberto</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 51"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",52,"Quiroga Treviño Luis Orlando","Sí",52,4,-3,"<b>Quiroga Treviño Luis Orlando</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 52"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",53,"Ramírez Ramos Antonio de Jesús","Sí",53,5,-3,"<b>Ramírez Ramos Antonio de Jesús</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 53"
"GACETA_L66_TABLA1OR1_2","PVEM","Favor",54,"Salomón Durán Ciria Yamile","Sí",54,6,-3,"<b>Salomón Durán Ciria Yamile</b><br>Partido: PVEM<br>Voto: Sí<br>Orden en la fuente: 54"
